"_id","author_details","title","isbn","publisher","date_published","rating","bookshelf_id","bookshelf","read","series_details","pages","notes","list_price","anthology","location","read_start","read_end","format","signed","loaned_to","anthology_titles","description","genre","language","date_added","goodreads_book_id","last_goodreads_sync_date","last_update_date","book_uuid",
"397","O'Connor, Flannery","Every Thing That Rises Must Converge","9781466829039","Farrar, Straus, Giroux","1965-01-01","0","1,","Default,","0","","316","","","0","","","","Paperback","0","","","269 pages.","Fiction / Short Stories (single author)","English","2014-05-25 20:09:29","16066942","2014-09-27 05:24:58","2014-11-23 19:10:54","1bf3b053ed7e5584882dbb0b308905ed",
"398","Lipton, James","Exaltation Of Larks: the Ultimate Edition, An","9780140170962","Penguin Books","1991-11-01","0","1,","Default,","0","","336","","18.0","0","","","","Paperback","0","","","An ""exaltation of larks""? Yes! And a ""leap of leopards,"" a ""parliament of owls,"" an ""ostentation of peacocks,"" a ""smack of jellyfish,"" and a ""murder of crows""! For those who have ever wondered if the familiar ""pride of lions"" and ""gaggle of geese"" were only the tip of a linguistic iceberg, James Lipton has provided the definitive answer: here are hundreds of equally pithy, and often poetic, terms unearthed by Mr. Lipton in the Books of Venery that were the constant study of anyone who aspired to the title of gentleman in the fifteenth century. When Mr. Lipton's painstaking research revealed that five hundred years ago the terms of venery had already been turned into the Game of Venery, he embarked on an odyssey that has given us a ""slouch of models,"" a ""shrivel of critics,"" an ""unction of undertakers,"" a ""blur of Impressionists,"" a ""score of bachelors,"" and a ""pocket of quarterbacks."" This ultimate edition of An Exaltation of Larks is Mr. Lipton's brilliant answer to the assault on language and literacy in the last decades of the twentieth century. In it you will find more than 1,100 resurrected or newly minted contributions to that most endangered of all species, our language, in a setting of 250 witty, beautiful, and remarkably apt engravings.","Reference / General","English","2014-05-25 20:10:56","511205","2014-09-27 05:25:03","2014-11-23 19:10:58","55589efb25f52044b2548bf9f300befb",
"399","Carroll, Lewis|Holiday, Henry|Gardner, Martin","Hunting Of the Snark, The","9780140434910","Penguin Classics","1998-04-01","0","1,","Default,","0","","128","","9.95","0","","","","Paperback","0","","","Reproduces the original illustrations by Henry Holiday of the author's epic which appeared in 1876. This book also contains F C S Schiller's Commentary on the Snark and J A Lyndon's Fit the Seven-and-a-Halfth.","Fiction / Classics","English","2014-06-07 22:47:08","765563","2014-09-27 05:25:14","2014-11-23 19:11:01","c6158076b8efe091561bbfe792c23722",
"400","Le Guin, Ursula K.|Barton, Todd|Chodos-Irvine, Margaret|Hersh, George","Always Coming Home","9780520227354","University Of California Press","2001-02-27","0","1,","Default,","0","California Fiction","525","","31.95","0","","","","Paperback","0","","","Ursula K. Le Guin's <em>Always Coming Home </em>is a major work of the imagination from one of America's most respected writers. More than five years in creation, it is a novel unlike any other. <br><br>A rich and complex interweaving of story and fable, poem, artwork, and music, it totally immerses the reader in the culture of the Kesh, a peaceful people of the far future who inhabit a place called the Valley on the Northern Pacific Coast. The author makes the inhabitants of the valley as familiar, as immediate, as wholly human as our own friends or family. <br><br>Spiraling outward from the dramatic life story of a woman called Stone Telling, Le Guin's <em>Always Coming Home</em> interweaves wry wit, deep insight and extraordinary compassion into a compelling unity of vision.","Fiction / Science Fiction / General","English","2014-06-07 22:47:23","201901","2014-09-27 05:27:41","2014-11-23 19:11:03","e83a772cef691c9cdc2ece7943d680bc",
"401","Juster, Norton|Feiffer, Jules","Phantom Tollbooth, The","9780394820378","Random House Bullseye Books","1988-10-12","0","1,","Default,","0","","256","","6.99","0","","","","Paperback","0","","","Milo mopes in black ink sketches, until he assembles a tollbooth and drives through. He jumps to the island of Conclusions. But brothers King Azaz of Dictionopolis and the Mathemagician of Digitopolis war over words and numbers. Joined by ticking watchdog Tock and adult-size Humbug, Milo rescues the Princesses of Rhyme and Reason, and learns to enjoy life.","Juvenile Fiction / Humorous Stories","English","2014-06-07 22:48:45","378","2014-09-27 05:27:48","2014-11-23 19:11:06","55652ebff6f62009c77759f44b6a1abe",
"402","Kafka, Franz","Castle, The","9788072531950","Vitalis","1926","0","1,","Default,","0","","390","","","0","","","","Paperback","0","","","Franz Kafka's final novel tells the haunting tale of a man known only as K. and of his relentless, unavailing struggle with an inscrutable authority in order to gain entrance to the Castle. Although Kafka seemed to consider <em>The Castle</em> a failure, critics, in wrestling with its enigmatic meaning, have recognized it as one of the great novels of our century. <br><br>Unfinished at Kafka's death in 1924, the manuscript of <em>The Castle</em> was edited for publication by Kafka's friend and literary executor, Max Brod. Both Brod's edition and the English-language translation of it that was prepared by Willa and Edwin Muir in 1930 have long been considered flawed.<br><br>This new edition of Kafka's terrifying and comic masterpiece is the product of an international team of experts who went back to Kafka's original manuscript and notes to create an edition that is as close as possible to the way the author left it. The <em>Times Literary Supplement</em> hailed their work, saying that it will ""decisively alter our understanding of Kafka and render previous editions obsolete.""<br><br>Mark Harman's brilliant translation closely follows the fluidity and breathlessness of the sparsely punctuated original manuscript, revealing levels of comedy, energy, and visual power that have not been previously accessible to <br>English-language readers.<br><br>W. H. Auden likened Kafka to Dante, Shakespeare, and Goethe as the single most important writer of his age. Here, in this new edition, is a Kafka for the twenty-first century.","","","2014-06-07 22:49:05","8886265","2014-09-27 05:28:09","2014-11-23 19:11:08","8343197abc68e25f8ed3fbb25c5f69a4",
"403","Manguel, Alberto|Guadalupi, Gianni","Dictionary Of Imaginary Places, The","9780156260541","Houghton Mifflin Harcourt P","1987-09-01","0","1,","Default,","0","","454","","18.95","0","","","","Paperback","0","","","A guide to more than 1,200 cities, islands, countries, and continents invented by writers and storytellers from Homer's day to the present. Over 250 black-and-white illustrations.","Reference / Dictionaries","English","2014-06-07 23:03:11","1671950","2014-09-27 05:28:16","2014-11-23 19:11:10","8bc9c417c1573f787a7eccf4d1907ba8",
"404","Ennis, Garth|Dillon, Steve|Lansdale, Joe R.","Preacher, Volume 1: Gone to Texas","1563892618","Vertigo","1996-03-01","0","1,","Default,","0","Preacher (1)|Preacher Deluxe (1)|DC Comics)|Preacher (1\\|1-7)|Preacher","200","","17.99","0","","","","Paperback","0","","","One of the most celebrated comics titles of the late 1990s, PREACHER is a modern American epic of life, death, love and redemption also packed with sex, booze, blood and bullets - not to mention angels, demons, God, vampires and deviants of all stripes.<br><br>At first glance, the Reverend Jesse Custer doesn't look like anyone special-just another small-town minister slowly losing his flock and his faith. But he's about to come face-to-face with proof that God does indeed exist. Merging with a bizarre spiritual force called Genesis, Jesse now possesses the power of ""the Word,"" an ability to make people do whatever he utters. He begins a violent and riotous journey across the country in search of answers from the elusive deity.","Comics & Graphic Novels / Horror","English","2014-06-08 01:35:01","95431","2014-09-27 05:28:23","2014-11-23 19:11:13","75f53516ff761cf6eff613e426670a48",
"405","Ennis, Garth|Dillon, Steve","Preacher, Volume 2: Until the End Of the World","1563893126","Vertigo","1997-01-01","0","1,","Default,","0","Preacher (2)|DC Comics)|Preacher (2\\|8-17)|Preacher","258","","17.99","0","","","","Paperback","0","","","Continuing the new editions of the classic PREACHER trade paperbacks! This volume contains PREACHER #8-17.<br><br>In this continuing saga of the bizarre life of a faithless Texas preacher, Jesse Custer heads to the south to confront the extremely dysfunctional family that abused him as a child and planted the original seeds of his disillusionment with the world. Now merged with a half angelic, half demonic being, the former preacher looks to exact revenge against those who simultaneously raised and destroyed him. Then after exorcising his personal demons, Jesse, his girlfriend Tulip, and their friend Cassidy, the Irish vampire, head west to a party of Babylonian proportions.","Comics & Graphic Novels / Horror","English","2014-06-08 01:35:20","95406","2014-09-27 05:28:30","2014-11-23 19:11:16","3111e01c517e974a47066b1d200665fc",
"406","Jerome, Jerome K.","Diary Of a Pilgrimage","9781845882174","Nonsuch Publishing","2007-03-01","0","1,","Default,","0","Nonsuch Classics","192","","9.95","0","","","","Paperback","0","","","While it is beyond doubt that Jerome K. Jerome is most well known for his comic masterpiece Three Men in a Boat, the range of his other literary achievements is staggering. Journalist, playwright and author, a wealth of his writing has remained just beyond the public gaze. Diary of a Pilgrimage is one such work.<br> The pilgrimage of the title is a journey to see the famous Passion Play at Oberammergau, which has been performed every ten years since 1634, the middle of the Thirty Years War. Diary is a typically witty account of this journey, part travelogue and part social commentary. It is also a work which has long deserved its place in the sun, outside of the benevolent shade of Jerome’s more famous  writing.","Fiction / Literary","English","2014-06-08 01:37:19","2648144","2014-09-27 05:28:36","2014-11-23 19:11:18","9ccd3c571d293bb200307dd78e3b0974",
"407","Kafka, Franz|Muir, Edwin|Muir, Willa","The Metamorphosis, the Penal Colony, and Other Stories","9780805208498","Schocken","1995-11-14","0","1,2,","Default,to-read,","0","Schocken Classics","317","","12.0","0","","","","Paperback","0","","","<p>This collection brings together the stories that Kafka allowed to be published during his lifetime. To Max Brod, his literary executor, he wrote: “Of all my writings the only books that can stand are these.”</p>","","English","2014-06-08 01:38:48","177579","2014-09-27 05:28:45","2014-11-23 19:11:21","11f2040ea8d3d6329f4c87daa34f4bcf",
"408","Wodehouse, P.G.","Mating Season, The","9780141181936","Penguin Books Ltd","1949-01-01","0","1,","Default,","0","Jeeves (9)|Jeeves (8)","240","","","0","","","","Paperback","0","","","Fans of P. G. Wodehouse's comic genius are legion, and their devotion to his masterful command of the hilarity borders on an obsession. ""The Mating Season"" is a time of love, mistaken identity, and mishap for Bertie, Gussie Fink-Nottle and other guests staying at Deverill Hall-luckily there's unflappable Jeeves to set things right.","","English","2014-06-08 01:39:05","6256417","2014-09-27 05:28:52","2014-12-31 01:16:37","cc4f41cdf2e687551b7b20101f5fe9f7",
"412","Daudet, Thomas Atkinson Jenkins Alphonse|Daudet, Alphonse","Alphonse Daudet: Selected Stories Including La Belle-nivernaise","2940030383965","Forgotten Books","2012-07-18","0","1,","Default,","0","Classic Reprint","446","","11.34","0","","","","Ebook","0","","","Little WkafS His Name L e Petit Chose )D audet sfirst published, though not his first written, novel, appeared in 1868, but had been begun in Provence shortly after the death of the Due de Morny in 1865 had released him from his slight political ties. The first and better part was composed in that Southern France it describes so charmingly; the second part was completed in Paris. The whole book seems to bear the impress of the circumstances under which it was written. It ends with a happy marriage, and Daudet had just found a nobly sympathetic helpmeet. It is full of the milk of human kindness, and its author had had little but generous treatment since the favor of the Empress Eugenie had secured him his political sinecure. I ts first chapters form one of the most touching of autobiographies, and his recent residence in Provence had freshened Daudet srecollections of his childhood.<BR>(Typographical errors above are due to OCR software and don't occur in the book.)<BR><BR><B>About the Publisher</B> <BR><BR>Forgotten Books is a publisher of historical writings, such as: Philosophy, Classics, Science, Religion, History, Folklore and Mythology.<BR><BR>Forgotten Books' Classic Reprint Series utilizes the latest technology to regenerate facsimiles of historically important writings. Careful attention has been made to accurately preserve the original format of each page whilst digitally enhancing the aged text. Read books online for free at www.forgottenbooks.org","","English","2014-06-08 02:01:23","0","0000-00-00","2014-11-23 19:11:32","84f6363d308c2e3592d345d94de5fcf8",
"413","Mignola, Mike|Corben, Richard|Russell, P. Craig|Stewart, Richard Corben; Dave","Hellboy, Vol. 7: the Troll Witch and Others","9781593078607","Dark Horse","2007-10-03","0","1,","Default,","0","Hellboy (7)|Hellboy graphic novels (7)|Hellboy: Edición cartoné (10)|Hellboy","144","","17.95","0","","","","Paperback","0","","","With a new <em>Hellboy</em> series on the stands, fans of the world's greatest paranormal detective can find older favorites collected for the first time in the seventh volume of the <em>Hellboy</em> Saga. <em>Hellboy: The Troll Witch and Others</em> collects short stories from <em>The Dark Horse Book of the Dead</em>, <em>Witchcraft</em>, <em>Hauntings</em>, and <em>Monsters</em>, the 2004 <em>Hellboy: Wizard</em> 1/2, as well as the critically acclaimed 2006 miniseries, <em>Hellboy: Makoma</em> by Mignola and comics legend Richard Corben, and a previously unpublished <em>Hellboy</em> story by P. Craig Russell and Mike Mignola, along with sketches and story notes.<br><br><strong>Contains new Hellboy story by Mike Mignola &amp;amp; P. Craig Russell!</strong>","Comics & Graphic Novels / Horror","English","2014-06-28 05:27:03","900750","2014-09-27 05:29:18","2014-11-23 19:11:34","6ea4ac79bc5d56d940eb24b5540ea128",
"414","Lem, Stanisław","More Tales Of Pirx the Pilot","0151621381","Harcourt Brace Jovanovich","1982-10-01","0","1,","Default,","0","","220","","11.95","0","","","","Hardcover","0","","","<DIV>Commander Pirx, who drives space vehicles for a living in the galaxy of the future, here faces a new series of intriguing adventures in which robots demonstrate some alarmingly human characteristics. Translated by Louis Iribarne, assisted by Magdalena Majcherczyk and Michael Kandel. A Helen and Kurt Wolff Book<br></div>","Fiction / Science Fiction / General","English","2014-06-28 05:30:01","1504487","2014-09-27 05:29:23","2014-11-23 19:11:37","18ea2ab74ea093e332880fb1bfbc4073",
"415","Peterson, Joseph H.","John Dee's Five Books Of Mystery: Original Sourcebook Of Enochian Magic","9781578631780","Redwheel / Weiser","2008-01-01","0","1,","Default,","0","","496","","55.0","0","","","","Paperback","0","","","Discovered in a hidden compartment of an old chest long after his death, the secret writings of John Dee, one of the leading scientists and occultists of Elizabethan England, record in minute detail his research into the occult. Dee concealed his treatises on the nature of humankind's contact with angelic realms and languages throughout his life, and they were nearly lost forever. In his brief biography of John Dee, Joseph Peterson calls him a 'true Renaissance man, ' detailing his work in astronomy, mathematics, navigation, the arts, astrology, and the occult sciences. He was even thought to be the model for Shakespeare's Prospero. All this was preparation for Dee's main achievement: five books, revealed and transcribed between March 1582 and May 1583, bringing to light mysteries and truths that scholars and adepts have been struggling to understand and use ever since. These books detail his system for communicating with the angels, and reveal that the angels were interested in and involved with the exploration and colonization of the New World, and in heralding in a new age or new world order. While Dee's influence was certainly felt in his lifetime, his popularity has grown tremendously since. His system was used and adapted by the Hermetic Order of the Golden Dawn, and subsequently by Aleister Crowley. This new edition of John Dee's Five Books of Mystery is by far the most accessible and complete published to date. Peterson has translated Latin terms and added copious footnotes, putting the instructions and references into context for the modern reader.","Body, Mind & Spirit / Magick Studies","Latin","2014-06-29 19:52:26","0","0000-00-00","2014-11-23 19:11:39","0de7f3d48ce847b53cafcf885e26c7d1",
"416","Mignola, Mike","Hellboy, Vol. 6: Strange Places","9781593074753","Dark Horse Books","2006-04-26","0","1,","Default,","0","Hellboy (6)|Hellboy graphic novels (6)|Hellboy: Edición cartoné (9)|Hellboy","128","","17.99","0","","","","Paperback","0","","","Mike Mignola returns with his first new Hellboy collection since 2002's <em>Conqueror Worm</em>. After leaving the Bureau for Paranormal Research and Defense, Hellboy's travels take him briefly to Africa, then for a two-year stint at the bottom of the ocean. An ancient witch doctor, a giant fish woman, and the keeper of the secret history of the universe force Hellboy to either accept his role in the coming apocalypse, or have that role stolen from him. Weird undersea creatures and talking lions populate this turning-point adventure, which reveals secrets buried since Hellboy's very creation. This volume collects Harvey-and-Eisner-award winner Mike Mignola's <em>Hellboy</em> series <em>The Third Wish</em> and <em>The Island</em> with over a dozen unused pages, and a new epilogue.<br><br>• <em>Strange Places</em> is the first Mignola-drawn <em>Hellboy</em> collection in over three years.<br><br>• With the 2004 release of <em>Hellboy</em>, the motion picture, Hellboy has become a media phenomenon! Look for production on the <em>Hellboy</em> sequel to begin in 2006!<br><br>• Collecting isssues #1-#2 of <em>The Third Wish</em> and <em>The Island</em>, plus new material.","Comics & Graphic Novels / Science Fiction","English","2014-07-01 05:04:29","102463","2014-09-27 05:29:32","2014-11-23 19:11:41","a4aec49c7111b174c88a6402eb56725d",
"417","Brubaker, Ed|Rucka, Greg|Lark, Michael|Block, Lawrence","Gotham Central, Book One: in the Line Of Duty","9781401220372","Dc Comics","2011-03-15","0","1,","Default,","0","Gotham Central (1)|Gotham Central (Single issues)|Gotham Central (201\\|1-10)","240","","19.99","0","","","","Paperback","0","","","<strong>In the shadow of the Bat.</strong><br><br>It's not easy being a cop in Gotham City.<br><br>Not only must you deal with the violence and corruption of the world's most notoriously crime-infested city catering to some of the most insane and homicidal criminals, but you also have to deal with a vigilante who's hellbent on playing by his own rules.<br><br>Gotham's Finest work around the clock cleaning up after the mess left behind from Batman's one-man war against crime. But when one of the GCPD's own is killed by Mister Freeze, the squad is in a race against time to bring him in without the help of the Dark Knight. <br><br>Plus, Police Detective Renee Montoya is ""outed"" as a lesbian, and finds her work environment and personal life turned upside down. Unfortunately for her, things only become more complicated when she is kidnapped by Two-Face.<br><br>The multiple award-winning GOTHAM CENTRAL series is brought to you by acclaimed writers Ed Brubaker and Greg Rucka, with artist Michael Lark. This volume collects GOTHAM CENTRAL #1-10 and features an introduction by Lawrence Block.","Comics & Graphic Novels / Superheroes","English","2014-07-02 02:02:03","8891233","2014-09-27 05:29:39","2014-11-23 19:11:43","fa50c18421433923765e289403f19be6",
"418","Dahl, Roald","Umbrella Man and Other Stories, The","9780142400876","Speak","2004-01-19","0","1,","Default,","0","","288","","8.99","0","","","","Paperback","0","","","Is it really possible to invent a machine that does the job of a writer? What is it about the landlady's house that makes it so hard for her guests to leave? Does Sir Basil Turton value most his wife or one of his priceless sculptures? These compelling tales are a perfect introduction to the adult writing of a storytelling genius.<br><br>","Juvenile Fiction / Short Stories","English","2014-07-02 02:02:41","71687","2014-09-27 05:30:14","2014-11-23 19:11:46","9ca51238acb4163c77fda0422b17f484",
"419","Moore, Alan|Campbell, Eddie|Moor, Alan|Cambell, Eddie","From Hell","9780958578349","Top Shelf Production","1994-01-01","0","1,","Default,","0","From Hell (999\\|Omnibus)|From Hell","572","","35.0","0","","","","Paperback","0","","","FROM HELL is the story of Jack the Ripper, perhaps the most infamous man in the annals of murder. Detailing the events leading up to the Whitechapel killings and the cover-up that followed, FROM HELL is a meditation on the mind of a madman whose savagery and violence gave birth to the 20th century. The serialized story, presented in its entirety in this volume, has garnered widespread attention from critics and scholars. Often regarded as one of the most significant graphic novels ever published, FROM HELL combines meticulous research with educated speculation, resulting in a masterpiece of historical fiction both compelling and terrifying. This new edition, which has been completely re-mastered, is certainly the finest edition of the book produced to date.","Fiction / Mystery & Detective / General","English","2014-07-02 02:02:51","197935","2014-09-27 05:30:20","2014-11-23 19:11:48","54389cf13c5e8dd57134b0ee59ca838e",
"420","Bechdel, Alison","Fun Home: a Family Tragicomic","9780618871711","Mariner Books","2007-06-05","0","1,","Default,","0","","234","","14.95","0","","","","Paperback","0","","","In this groundbreaking, bestselling graphic memoir, Alison Bechdel charts her fraught relationship with her late father. In her hands, personal history becomes a work of amazing subtlety and power, written with controlled force and enlivened with humor, rich literary allusion, and heartbreaking detail.<br><br>Distant and exacting, Bruce Bechdel was an English teacher and director of the town funeral home, which Alison and her family referred to as the ""Fun Home."" It was not until college that Alison, who had recently come out as a lesbian, discovered that her father was also gay. A few weeks after this revelation, he was dead, leaving a legacy of mystery for his daughter to resolve.","Psychology / Developmental / Child","English","2014-07-03 04:58:58","465543","2014-09-27 05:30:26","2014-11-23 19:11:50","e1959925d508c22ea9ce756ddc0dbe0f",
"421","Brown, Chester|Crumb, R.","Paying For It : a Comic-strip Memoir About Being a John","9781770460485","Drawn and Quarterly","2011-05-10","0","1,","Default,","0","","292","","24.95","0","","","","Hardcover","0","","","Chester Brown has never shied away from tackling controversial subjects in his work. In his 1992 book, <em>The Playboy</em>, he explored his personal history with pornography. His bestselling 2003 graphic novel, <em>Louis Riel</em>, was a biographical examination of an extreme political figure. The book won wide acclaim and cemented Brown’s reputation as a true innovator.<br><br><em>Paying for It </em>is a natural progression for Brown as it combines the personal and sexual aspects of his autobiographical work with the polemical drive of <em>Louis Riel</em>. Brown calmly lays out the facts of how he became not only a willing participant in but a vocal proponent of one of the world’s most hot-button topics—prostitution. While this may appear overly sensational and just plain implausible to some, Brown’s story stands for itself. <em>Paying for It </em>offers an entirely contemporary exploration of sex work—from the timid john who rides his bike to his escorts, wonders how to tip so as not to offend, and reads Dan Savage for advice, to the modern-day transactions complete with online reviews, seemingly willing participants, and clean apartments devoid of clichéd street corners, drugs, or pimps. <br><br>Complete with a surprise ending, <em>Paying for It </em>provides endless debate and conversation about sex work and will be the most talkedabout graphic novel of 2011.","Comics & Graphic Novels / Literary","English","2014-07-03 18:03:50","10108380","2014-09-27 05:30:33","2014-11-23 19:11:53","86675db6f3cb83d1bd34d518db83f6cc",
"422","Vernon, Ursula","Digger: the Complete Omnibus","9781936689323","Sofawolf Press","2013-11-15","0","1,","Default,","0","Digger","823","","39.95","0","","","","Paperback","0","","","<b>Digger</b> Is a story about a wombat.<BR> More specifically, it is a story by author and artist <b>Ursula Vernon</b> about a particularly no-nonsense wombat who finds herself stuck on the wrong end of a one-way tunnel in a strange land where nonsense seems to be the specialty. Now, with the help of a talking statue of a god, an outcast hyena, a shadow-being of indeterminate origin, and an oracular slug she seeks to find out where she is and how to go about getting back to her Warren.<BR> <b>This Omnibus Edition</b> collects all six printed volumes, covering all twelve chapters of the complete story. It contains all the extra materials included in the individual volumes plus: a forward by Phil Foglio, a completely new story about Digger's travels, a (mostly) complete collection of Ursula's comments originally posted alongside the webcomic, and a color section of the original cover art and fan art.<BR> <b>2013 Mythopoeic Awards WINNER</b><BR> <b>2012 Hugo Awards WINNER</b><BR>","","English","2014-07-04 03:35:37","19464442","2014-09-27 05:31:17","2014-11-23 19:11:56","43a23ddbf274362ccfbbfcce8f67aea9",
"423","Conarroe, Joel|Whitman, Walt|Dickinson, Emily|Stevens, Wallace|Williams, William Carlos|Frost, Robert|Hugh, Langston","Six American Poets","9780679406891","Random House","1991-11-12","0","1,","Default,","0","","281","","27.5","0","","","","Hardcover","0","","","Here are the most enduring works of six great American poets, collected in a single authoritative volume. From the overflowing pantheism of Walt Whitman to the exquisite precision of Emily Dickinson; from the democratic clarity of William Carlos Williams to the cerebral luxuriance of Wallace Stevens; and from Robert Frost's deceptively homespun dramatic monologues to Langston Hughes's exuberant jazz-age lyrics, this anthology presents the best work of six makers of the modern American poetic tradition. <strong>Six American Poets</strong> includes 247 poems, among them such famous masterpieces as ""I Hear America Singing,"" ""The Idea of Order at Key West,"" ""The Dance,"" and ""Mending Wall,"" as well as lesser-known works. With perceptive introductory essays by the distinguished scholar Joel Conarroe and selections that capture the distinctive voices and visions of its authors, this volume is an invaluable addition to any poetry library.<br><br><br><em>From the Trade Paperback edition.</em>","Poetry / American / General","English","2014-07-14 16:19:02","670172","2014-09-27 05:31:42","2014-11-23 19:11:58","0f55ddbbb77fff4614508bd36a9435cd",
"424","Brubaker, Ed|Rucka, Greg|Lark, Michael|Swierczynski, Duane","Gotham Central, Book Two: Jokers and Madmen","9781401225438","Dc Comics","2011-07-12","0","1,","Default,","0","Gotham Central (2)|Gotham Central (Single issues)|Gotham Central (202\\|11-22)|Gotham Central","285","","19.99","0","","","","Paperback","0","","","<strong>Chaos strikes Gotham City.</strong><br><br>Cops just don't have it easy in the city of the Bat.<br><br>Not only do they have to deal with the violence and corruption of the world's most notoriously crime-infested city, catering to some of the most insane and homicidal criminals, but they also have to deal with a vigilante that's hellbent on playing by his own rules.<br><br>And to make things worse, the Joker is terrorizing the city at Christmastime -- randomly executing people with a rifle, and no one from the Mayor on down is safe! The manhunt is on as the police try to protect the city only to be baffled when the Clown Prince of Crime surrenders. What does he really want, and can the GCPD figure it out before he get it?<br><br>Plus, more stories involving the girl whose job it is to turn on the Bat-signal, a series of gruesome murders that grabs the attention of the Huntress, and an old case of unfinished business for disgraced detective Harvey Bullock!<br><br>The second volume of the multiple award-winning GOTHAM CENTRAL series, brought to you by acclaimed writers Ed Brubaker and Greg Rucka, and artist Michael Lark, with additional art by Greg Scott, Brian Hurtt and Stefano Gaudiano. This volume collects GOTHAM CENTRAL #11-22 and features an introduction by Duane Swierczynski.","Comics & Graphic Novels / Superheroes","English","2014-07-16 02:15:33","9408681","2014-09-27 05:31:51","2014-11-23 19:12:02","c471e3303fbfbca54e01e2197acb2cda",
"425","Rucka, Greg|Brubaker, Ed|Lark, Michael|Gaudiano, Stefano","Gotham Central, Book Three: On the Freak Beat","9781401232320","Dc Comics","2011-10-25","0","1,","Default,","0","Gotham Central (3)|Gotham Central (Single issues)|Gotham Central (203\\|23-31)|Batman","224","","19.99","0","","","","Paperback","0","","","<strong>The cops of Gotham City have a new enemy...Batman!</strong><br><br>A brutal gang war rages in Gotham City. After a tragic mistake, the police feels that they can no longer trust Batman, so the Commissioner makes a fateful decision -- the Dark Knight is now a wanted man, and the famous Bat-Signal is removed from the roof of headquarters. But it couldn't have come at a worse time time, as the Major Crimes Unit has to face a super-villain they've never dealt with before, and good cop's life hangs in the balance.<br><br>As the events of the gang war take their toll on detectives Renee Montoya and Crispus Allen, the two partners set events in motion that will change their lives forever. To keep Gotham safe without Batman's help, Allen and Montoya will have to make some very powerful enemies...and face some hard truths about their darkest secrets.<br><br>The third volume of the multiple award-winning GOTHAM CENTRAL series, brought to you by acclaimed writers Greg Rucka and Ed Brubaker, and artist Michael Lark, Stefano Gaudiano and Jason Alexander. This volume collects GOTHAM CENTRAL #23-31.","Comics & Graphic Novels / Superheroes","English","2014-07-16 02:15:56","10856704","2014-09-27 05:31:56","2014-11-23 19:12:04","5704b3ffc864cf8556442f7735b8fff7",
"426","Rucka, Greg|Brubaker, Ed|Kano, |Gaudiano, Stefano","Gotham Central, Book Four: Corrigan","9781401231941","Dc Comics","2011-03-15","0","1,","Default,","0","Gotham Central (4)|Gotham Central (Single issues)|Gotham Central (204\\|32-40)","224","","19.99","0","","","","Paperback","0","","","<strong>Die Robin, die!</strong><br><br>A disturbing discovery - the citizens of Gotham are shocked to find the dead body of Robin lying in the streets. Now detectives of the GCPD must try to solve the mystery of his death while dealing with the obstuctive aid of the Boy Wonder's former associates, Batman and the Teen Titans.<br><br>From a jarring crime scene to cosmic chaos - as the Infinite Crisis looms, the most powerful being in the universe, the Spectre, is looking for a host. Will the new Spirit of Vengeance be once of Gotham City's Finest?<br><br>52 Pick-Up - Detective Renee Montoy's life beings to fall apart, as events that leads her to become the prominent protagonist of the hit DC series 52 beings here.<br><br>The final volume of the multiple award-winning GOTHAM CENTRAL series is brought to you by acclaimed writers Greg Rucka and Ed Brubaker, featuring art by Kano &amp; Stefano Gaudiano, with Steve Lieber. This volume collects GOTHAM CENTRAL ##32-40.","Fiction / Mystery & Detective / Police Procedural","English","2014-07-16 02:16:08","12908986","2014-09-27 05:32:02","2014-11-23 19:12:06","5e121c440ea3c608b885b0e11fc075aa",
"427","Tyler, Donald E.","Foreign Sperm: the Cause Of Sexually Transmitted Diseases, Cancers, Autoimmune Diseases, Alzheimers, Schizophrenia, and Kuru","9781884981098","Discovery Books","2004-01","0","1,","Default,","0","","170","","","0","","","","Hardcover","0","","","A medical education is not necessary to understand this book. Medical terms not suffieiently understandable in context are defined.","Medical / Infectious Diseases","English","2014-07-17 05:01:31","6090504","2014-09-27 05:32:07","2014-11-23 19:12:08","6d185e9f94a47a6de9579ac176c1f748",
